Age,Gender,Years at Company,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Company Reputation,Employee Recognition,Attrition,Job Role_Education,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Marital Status_Divorced,Marital Status_Married,Marital Status_Single
40,0,21,40184,2,3,3,0,0,24,2,1,1,2,72,0,2,1,0,1,0,0,0,0,0,1,0
28,1,3,65184,3,3,3,1,0,21,3,2,2,3,80,1,3,2,0,0,0,1,0,0,0,0,1
53,1,41,50160,3,2,3,1,0,8,4,1,2,1,116,1,4,1,0,0,0,1,0,0,0,1,0
43,0,34,52352,2,3,4,1,1,46,2,5,2,1,40,0,2,3,1,0,0,0,1,0,0,1,0
27,1,7,43336,1,4,3,0,0,54,1,1,2,2,31,1,4,2,1,0,0,1,0,0,1,0,0
29,1,11,69800,2,3,3,1,0,96,4,1,3,3,83,0,3,1,0,0,0,1,0,0,0,1,0
54,0,4,66624,4,3,3,0,0,64,3,0,2,2,56,0,3,3,1,0,0,1,0,0,0,1,0
53,1,13,37896,4,4,3,0,1,57,1,6,3,1,52,0,3,1,0,1,0,0,0,0,0,1,0
36,1,8,57792,2,3,3,3,0,31,4,2,2,2,52,0,3,3,0,0,0,0,0,1,0,0,1
42,1,26,33928,2,3,3,0,0,55,2,5,3,1,99,0,3,4,0,1,0,0,0,0,0,1,0
37,1,19,45144,3,4,4,3,1,76,1,0,2,2,97,0,3,3,0,1,0,0,0,0,0,1,0
46,1,30,49232,3,3,4,0,0,6,2,2,1,3,68,0,1,3,1,0,0,0,1,0,0,0,1
35,1,7,70304,3,3,2,0,1,68,3,0,3,2,15,1,3,1,0,0,0,0,0,1,0,1,0
29,1,11,82016,4,4,3,2,0,19,2,0,2,1,77,0,3,1,0,0,1,0,0,0,0,0,1
47,1,37,29704,4,3,3,4,0,10,4,1,1,1,99,1,3,2,0,1,0,0,0,0,0,0,1
44,1,15,42024,2,2,4,0,0,78,1,5,1,2,71,0,3,4,0,1,0,0,0,0,0,0,1
21,0,5,38480,2,4,3,0,0,12,4,1,1,3,26,0,2,2,1,1,0,0,0,0,0,1,0
32,0,15,74720,3,3,3,0,0,49,4,3,2,3,71,0,3,3,1,0,0,1,0,0,0,1,0
43,1,18,70976,2,3,3,3,1,96,2,2,1,1,46,0,2,2,1,0,1,0,0,0,0,1,0
57,0,27,42960,1,3,3,0,0,55,4,2,2,2,36,0,3,2,0,0,0,0,1,0,0,1,0
19,0,1,65296,3,2,1,1,0,33,2,1,1,2,51,1,4,1,0,0,0,1,0,0,0,1,0
35,1,20,75800,2,3,4,0,0,75,4,0,2,3,32,0,3,2,1,0,0,1,0,0,0,0,1
58,1,35,60184,3,3,4,1,0,63,1,2,1,3,72,0,3,2,1,0,0,1,0,0,0,0,1
41,1,30,76480,4,4,2,0,0,11,2,3,3,1,80,1,3,1,0,0,1,0,0,0,1,0,0
39,1,4,48008,2,4,4,2,1,98,1,0,1,1,15,0,3,2,1,0,0,0,1,0,0,0,1
40,1,28,60680,3,3,3,0,1,12,3,0,3,2,36,0,1,1,0,0,0,1,0,0,0,1,0
45,0,25,26080,3,2,3,0,0,98,2,0,2,1,43,1,2,1,0,1,0,0,0,0,0,1,0
38,0,23,69488,3,4,2,0,0,38,3,0,3,2,27,0,3,1,1,0,1,0,0,0,0,0,1
36,0,1,67784,2,1,4,2,0,85,3,0,2,2,18,0,1,3,1,0,0,1,0,0,0,1,0
29,1,9,30424,3,1,3,2,0,10,4,2,2,3,11,0,1,3,0,1,0,0,0,0,0,1,0
30,0,15,63088,1,1,3,1,0,82,3,1,2,2,66,0,3,3,1,0,1,0,0,0,0,0,1
42,1,12,49272,2,2,3,0,1,42,4,1,1,1,37,0,1,2,1,0,0,0,1,0,1,0,0
22,1,6,73248,2,3,3,0,0,38,1,0,1,1,43,0,3,2,1,0,0,0,0,1,0,0,1
38,1,18,44664,2,3,2,2,0,74,3,0,3,1,40,0,2,3,0,0,1,0,0,0,0,1,0
42,1,12,64992,3,2,3,2,0,10,2,0,3,3,46,1,4,1,0,0,0,1,0,0,1,0,0
53,0,13,30096,1,4,4,1,0,20,5,0,2,3,72,0,3,3,0,1,0,0,0,0,0,1,0
54,0,44,90264,2,4,2,0,0,63,3,3,2,1,79,0,4,3,1,0,1,0,0,0,1,0,0
19,1,4,70816,3,2,4,1,0,14,2,0,1,3,33,0,3,1,0,0,0,0,0,1,1,0,0
37,1,11,32056,2,3,3,0,0,46,3,1,1,1,35,0,3,1,1,1,0,0,0,0,0,0,1
53,0,14,73784,4,3,4,1,0,31,3,2,2,2,28,0,3,3,0,0,0,0,0,1,0,1,0
27,1,2,75160,2,2,3,1,1,57,3,0,1,2,27,0,3,3,1,0,1,0,0,0,1,0,0
49,1,5,85024,2,2,4,1,0,89,3,2,2,2,79,0,1,1,1,0,1,0,0,0,0,1,0
48,0,9,86568,4,2,3,0,0,11,2,2,2,2,25,0,1,3,1,0,0,0,0,1,0,0,1
54,0,34,46384,2,4,3,3,0,80,4,2,2,1,105,0,4,2,0,0,0,0,1,0,0,1,0
35,1,18,80760,2,2,3,0,1,44,4,1,3,2,61,0,3,2,1,0,0,1,0,0,0,0,1
55,1,12,32256,3,2,4,2,0,65,3,1,2,1,26,1,1,2,1,1,0,0,0,0,0,1,0
48,0,31,31272,2,2,3,0,0,95,4,0,3,2,70,0,3,1,1,1,0,0,0,0,0,0,1
49,0,31,66760,3,3,4,0,0,40,2,4,1,1,33,1,3,3,0,0,0,0,0,1,0,1,0
36,1,26,39400,4,4,3,1,1,19,1,1,1,3,48,0,3,2,1,1,0,0,0,0,0,1,0
36,1,11,48424,3,3,3,0,1,22,2,2,1,3,32,0,1,1,1,0,0,0,1,0,0,0,1
34,0,2,47016,4,3,3,1,0,33,2,2,2,2,62,0,3,1,0,0,0,0,1,0,0,0,1
40,1,25,62368,3,4,3,3,0,67,4,4,3,3,44,0,2,1,0,0,1,0,0,0,1,0,0
21,0,6,69824,1,4,3,1,0,61,2,3,1,3,48,0,3,1,1,0,0,0,0,1,0,0,1
57,1,1,69072,1,4,2,3,0,65,3,1,1,1,51,1,1,2,1,0,1,0,0,0,0,0,1
55,1,32,66768,2,3,3,2,0,87,1,2,2,2,104,0,2,1,1,0,0,0,0,1,1,0,0
23,1,10,65752,2,3,4,0,0,43,4,1,1,2,43,0,3,2,1,0,0,1,0,0,1,0,0
22,1,3,69816,3,3,3,3,0,16,4,1,1,3,38,0,3,1,0,0,0,1,0,0,0,1,0
54,0,35,48184,3,2,3,2,0,6,4,6,2,2,66,0,1,1,0,0,0,0,1,0,0,1,0
33,1,25,57848,2,2,3,0,1,18,3,4,1,1,102,0,4,1,0,0,0,1,0,0,0,1,0
39,0,25,66024,3,3,3,1,0,87,2,2,3,1,80,1,3,2,0,0,0,0,0,1,0,1,0
27,1,4,28088,4,1,4,0,1,29,3,1,1,2,42,0,2,4,1,1,0,0,0,0,1,0,0
46,0,25,41704,3,1,3,2,1,41,4,1,2,3,100,0,3,2,0,0,0,0,1,0,0,1,0
58,1,49,72376,1,1,3,0,0,56,1,0,1,3,123,0,4,1,1,0,0,0,0,1,1,0,0
59,1,28,41776,2,3,2,0,0,62,4,0,2,2,41,0,1,1,1,0,0,0,1,0,1,0,0
41,1,30,65272,3,4,3,2,0,92,4,1,2,2,104,0,1,2,0,0,0,1,0,0,0,1,0
23,1,5,56856,3,3,4,1,0,23,3,0,1,2,50,0,4,3,0,0,0,0,0,1,0,0,1
56,0,7,43272,2,3,3,0,0,7,2,3,2,2,55,1,1,1,0,0,0,0,1,0,0,1,0
21,1,6,38272,2,3,3,0,1,39,4,4,1,2,29,0,2,1,1,1,0,0,0,0,0,0,1
49,1,17,60888,1,1,3,1,0,40,1,1,2,2,22,0,3,1,1,0,0,1,0,0,0,1,0
31,0,14,48504,3,3,4,2,1,12,3,0,1,1,92,0,3,1,1,0,1,0,0,0,0,1,0
25,0,11,60912,2,4,3,0,0,35,3,0,2,3,70,0,1,2,1,0,1,0,0,0,0,1,0
18,0,1,23336,2,1,3,1,0,63,2,1,3,2,24,1,3,2,1,1,0,0,0,0,0,1,0
43,1,33,49216,2,3,4,1,1,48,3,1,3,1,90,0,3,4,0,0,0,0,1,0,1,0,0
29,0,3,83088,4,2,4,1,1,83,3,0,3,2,20,0,2,4,0,0,0,0,0,1,0,0,1
43,1,28,31800,1,2,4,2,0,53,4,3,2,2,92,0,3,3,0,1,0,0,0,0,0,1,0
54,0,29,90968,2,2,4,3,0,18,2,0,2,1,33,0,3,4,0,0,1,0,0,0,0,1,0
40,1,12,85368,4,3,3,0,1,10,4,4,2,2,50,0,3,1,0,0,1,0,0,0,0,1,0
34,0,23,56440,3,2,1,2,0,35,1,0,1,2,92,0,3,3,0,0,0,0,0,1,1,0,0
23,1,8,49488,3,3,3,1,1,12,1,1,2,2,59,0,3,4,0,0,0,0,1,0,0,1,0
53,1,28,35840,4,3,3,1,0,57,2,1,1,2,85,0,3,1,1,1,0,0,0,0,0,1,0
45,0,18,55720,3,3,2,0,0,99,2,1,2,2,83,0,3,3,1,0,0,1,0,0,0,1,0
41,0,15,45256,3,3,3,1,1,62,2,4,3,3,31,0,3,3,0,0,0,0,1,0,0,0,1
40,0,19,78520,2,1,4,0,0,21,2,0,3,1,31,1,3,2,0,0,0,0,0,1,0,1,0
55,1,38,52232,3,4,3,0,0,42,3,3,2,2,89,0,3,3,0,0,0,0,1,0,0,0,1
44,1,19,30408,2,2,2,1,1,70,4,4,2,2,57,0,1,1,0,1,0,0,0,0,0,1,0
39,0,11,40760,2,3,2,2,0,51,5,2,1,3,79,0,3,3,0,1,0,0,0,0,0,1,0
27,0,18,59744,2,4,3,1,0,16,3,0,3,2,29,0,3,1,0,0,0,1,0,0,0,1,0
58,1,50,73648,4,3,3,0,1,68,1,0,2,2,51,1,3,1,0,0,0,0,0,1,0,1,0
21,1,5,69328,3,4,3,0,0,6,2,0,2,2,61,0,3,2,1,0,1,0,0,0,0,0,1
24,0,15,27400,2,3,3,1,1,38,4,3,2,3,45,0,3,1,1,1,0,0,0,0,0,0,1
56,0,45,70192,4,3,4,0,0,51,1,0,1,3,66,0,2,2,0,0,0,1,0,0,1,0,0
46,0,27,81800,3,4,2,1,0,74,3,0,2,1,54,0,3,3,0,0,0,0,0,1,0,1,0
53,1,9,47000,3,1,4,0,1,22,4,4,1,1,13,0,3,2,1,0,0,0,1,0,0,1,0
40,1,6,55800,3,4,4,2,0,75,3,3,2,2,28,0,3,1,0,0,0,1,0,0,1,0,0
33,1,18,51512,3,4,3,1,1,81,4,0,3,2,78,0,3,1,0,0,0,0,1,0,0,0,1
44,1,24,37040,3,2,4,0,1,76,2,3,1,2,26,0,3,3,1,1,0,0,0,0,0,1,0
43,0,30,85648,3,2,3,1,1,55,2,0,3,2,42,0,3,1,0,0,0,0,0,1,1,0,0
52,0,26,44856,3,2,3,0,0,83,3,1,1,1,43,0,4,1,1,1,0,0,0,0,0,0,1
21,0,11,32640,3,3,4,1,0,29,1,1,2,2,49,0,4,2,0,1,0,0,0,0,0,0,1
28,0,10,67568,3,3,1,0,0,8,4,0,2,3,34,0,2,1,1,0,1,0,0,0,0,1,0
21,1,4,77080,2,3,3,2,1,23,2,1,2,2,42,1,2,2,1,0,0,0,0,1,0,0,1
24,1,1,31552,4,3,2,2,1,13,3,0,2,1,43,0,2,2,1,1,0,0,0,0,0,0,1
34,1,10,60440,1,3,3,3,0,75,4,1,1,2,55,0,1,2,0,0,0,0,0,1,0,1,0
41,1,21,44912,4,3,2,1,0,36,3,0,2,3,51,0,3,2,0,1,0,0,0,0,0,1,0
51,0,27,65448,2,3,3,1,0,89,1,4,2,2,67,0,2,2,1,0,1,0,0,0,0,0,1
46,1,32,49232,3,3,3,0,1,35,3,1,1,2,83,0,4,1,1,0,0,0,1,0,0,1,0
40,1,9,79024,4,3,3,1,0,21,3,1,2,2,47,1,3,2,0,0,0,0,0,1,0,1,0
29,1,8,52624,4,4,3,2,1,12,2,2,2,1,33,0,2,4,0,0,0,0,1,0,0,1,0
42,0,31,57080,4,3,3,0,1,55,3,0,2,2,96,1,1,1,0,0,0,0,0,1,0,1,0
27,1,16,46208,2,3,4,0,0,78,3,0,2,2,78,0,2,3,1,0,0,1,0,0,0,1,0
45,0,28,63376,4,4,3,2,0,66,2,2,1,2,67,0,1,3,1,0,0,1,0,0,0,0,1
23,1,8,32064,3,2,3,0,0,23,3,0,1,2,23,0,1,1,1,1,0,0,0,0,0,1,0
35,1,11,37144,1,4,3,3,0,92,3,0,3,1,83,0,3,1,0,1,0,0,0,0,0,0,1
41,0,24,47368,4,4,3,2,1,61,5,0,1,1,67,0,2,2,1,0,0,0,1,0,0,0,1
53,1,14,31032,3,3,2,2,0,7,4,2,1,1,80,0,1,1,0,0,1,0,0,0,0,1,0
26,0,6,34568,3,3,3,1,1,57,2,5,2,1,39,0,3,2,0,1,0,0,0,0,1,0,0
28,1,8,37088,3,2,4,0,0,72,1,3,1,2,69,0,3,1,0,1,0,0,0,0,0,1,0
39,0,11,74128,3,3,3,0,1,81,2,0,1,1,34,0,2,3,1,0,0,0,0,1,0,0,1
40,1,6,65584,2,1,3,1,0,81,2,5,2,1,27,0,3,1,0,0,0,1,0,0,0,1,0
30,0,13,46024,3,2,3,0,1,71,4,1,1,2,68,0,3,1,1,0,0,0,1,0,0,1,0
56,1,47,30928,3,3,4,2,1,99,5,0,1,2,56,0,3,1,0,1,0,0,0,0,1,0,0
36,1,15,71008,3,3,3,1,0,58,2,1,3,2,67,1,3,1,0,0,1,0,0,0,0,1,0
48,0,10,52360,3,2,4,0,0,51,2,1,2,2,27,0,2,1,0,1,0,0,0,0,0,0,1
34,0,4,41064,2,2,3,0,1,53,4,3,1,3,45,0,3,2,1,1,0,0,0,0,1,0,0
25,0,8,56048,1,3,3,0,0,50,1,5,3,3,45,0,3,3,0,0,0,0,1,0,0,1,0
22,0,2,61416,2,2,3,0,1,17,4,6,1,2,80,1,3,3,1,0,0,1,0,0,0,1,0
35,1,17,75688,2,3,2,0,0,25,1,3,1,3,32,0,1,3,0,0,0,0,0,1,0,1,0
25,0,9,51872,2,3,3,0,1,27,5,5,2,1,46,0,1,1,0,0,0,0,1,0,0,1,0
30,0,7,102216,4,3,3,0,1,61,4,3,2,2,70,1,2,1,0,0,1,0,0,0,0,1,0
54,1,7,88400,2,3,4,1,0,46,2,1,1,2,47,0,2,2,0,0,1,0,0,0,0,1,0
42,0,29,66336,2,3,3,1,0,67,3,1,2,2,37,0,1,1,1,0,0,0,0,1,0,0,1
29,1,2,98960,4,3,4,0,0,61,1,1,3,3,74,0,1,2,0,0,0,0,0,1,0,1,0
23,1,7,81680,2,3,3,1,0,62,4,0,1,2,44,0,1,2,1,0,0,0,0,1,0,1,0
57,1,9,74592,4,1,3,0,0,95,3,1,3,2,74,1,4,2,0,0,0,1,0,0,0,1,0
18,1,5,81000,3,3,3,0,0,40,3,2,3,2,80,0,2,2,0,0,0,0,0,1,0,0,1
27,1,3,71280,1,4,3,0,1,1,4,0,2,1,21,0,3,1,1,0,0,1,0,0,1,0,0
32,1,19,35280,2,3,3,2,0,85,5,3,2,2,51,0,3,1,0,1,0,0,0,0,0,1,0
45,1,33,78448,3,4,2,1,0,49,2,1,2,3,60,0,3,3,0,0,1,0,0,0,0,1,0
40,1,17,27096,4,2,3,0,0,39,3,1,2,2,89,0,2,1,0,1,0,0,0,0,0,1,0
27,1,16,36056,2,2,3,0,0,89,3,0,1,2,84,0,3,1,1,1,0,0,0,0,0,0,1
44,0,17,54576,3,2,3,0,1,22,2,3,1,2,55,0,2,3,1,0,1,0,0,0,0,1,0
45,1,8,75912,4,1,3,0,0,64,2,1,2,2,15,0,1,2,1,0,0,0,0,1,0,0,1
22,0,11,50192,4,3,3,0,0,75,2,5,2,1,80,0,3,3,1,1,0,0,0,0,0,0,1
30,0,19,26008,3,2,4,0,0,32,2,1,1,2,64,0,3,3,1,1,0,0,0,0,0,0,1
40,1,18,52528,3,3,2,0,0,26,1,2,1,2,36,0,3,1,0,0,0,0,1,0,0,0,1
19,1,10,41920,2,1,3,0,0,75,4,1,1,3,42,0,2,1,1,1,0,0,0,0,0,0,1
35,0,17,64176,2,1,3,0,0,81,4,0,1,1,72,0,2,4,0,0,0,0,0,1,0,1,0
31,1,8,72888,1,3,3,0,0,35,4,3,1,2,51,0,3,1,0,0,1,0,0,0,0,1,0
18,1,7,46736,2,2,3,3,0,83,3,0,1,2,70,0,3,1,0,0,0,0,0,1,0,1,0
59,1,24,55504,3,2,4,1,0,94,2,3,2,1,85,0,3,3,0,0,0,1,0,0,0,1,0
51,1,14,68968,1,2,2,0,1,85,2,0,2,1,70,0,2,2,1,0,0,0,0,1,0,0,1
32,0,9,67248,4,4,3,1,1,5,1,1,2,2,33,0,4,1,1,0,0,1,0,0,0,0,1
45,1,15,25984,1,3,3,2,1,61,1,1,3,1,86,0,3,3,1,1,0,0,0,0,0,0,1
21,1,1,38112,1,2,4,0,1,95,4,0,2,2,70,0,1,3,1,1,0,0,0,0,0,0,1
32,0,17,73328,2,3,3,3,1,67,3,0,3,2,49,0,3,1,0,0,0,1,0,0,1,0,0
40,0,16,61736,3,2,4,3,0,16,2,2,1,2,28,0,1,1,0,0,0,1,0,0,0,1,0
51,0,38,62304,1,2,3,0,1,97,4,5,3,2,61,0,3,1,0,0,0,0,0,1,1,0,0
32,0,20,63424,1,3,1,1,0,65,1,4,2,2,37,0,2,1,1,0,1,0,0,0,0,0,1
25,1,7,71800,3,4,3,0,0,28,1,1,1,3,20,0,2,2,1,0,0,1,0,0,0,0,1
51,0,2,33672,1,3,3,0,0,65,3,3,2,1,59,1,3,2,1,1,0,0,0,0,0,0,1
34,1,4,47832,1,3,1,0,0,26,2,0,2,3,30,0,1,1,0,0,0,0,1,0,0,1,0
38,1,10,62656,4,3,3,0,0,45,4,1,3,3,77,0,1,2,0,0,0,1,0,0,0,0,1
34,0,3,35000,1,2,4,3,1,14,4,1,3,3,47,0,1,1,1,1,0,0,0,0,0,0,1
37,1,15,72712,3,2,3,0,0,20,3,1,2,1,44,0,4,1,0,0,0,0,0,1,0,1,0
23,0,5,77352,4,3,4,0,0,2,1,0,1,2,73,0,1,1,1,0,0,0,0,1,1,0,0
32,0,18,50424,3,4,4,1,0,45,4,2,2,1,95,1,3,1,0,0,0,0,0,1,0,1,0
30,0,8,78296,4,3,3,1,0,75,3,0,3,2,18,0,1,2,1,0,0,0,0,1,0,0,1
58,0,16,84872,3,3,4,0,0,86,1,0,2,2,79,0,3,3,1,0,0,0,0,1,0,1,0
34,0,10,75648,1,3,3,0,1,67,3,1,2,1,56,0,1,1,1,0,1,0,0,0,0,1,0
26,1,8,54896,2,4,2,1,0,6,1,3,1,2,57,0,3,1,1,0,0,1,0,0,1,0,0
57,0,21,71496,4,3,3,0,1,27,4,4,1,2,25,0,3,1,1,0,0,0,0,1,0,0,1
40,1,24,83632,1,3,2,0,0,26,2,6,1,2,95,0,3,3,0,0,0,0,0,1,0,1,0
40,1,20,27048,2,3,3,0,0,11,3,2,1,1,74,0,4,2,1,1,0,0,0,0,1,0,0
37,1,4,72568,4,3,3,1,1,44,4,1,1,3,71,1,1,2,1,0,0,0,0,1,0,0,1
26,0,6,48136,1,3,2,2,1,18,1,0,2,2,26,0,1,2,1,0,0,0,1,0,0,1,0
45,0,20,38184,2,2,4,0,0,6,4,3,1,1,47,0,2,2,1,1,0,0,0,0,0,1,0
44,0,31,57000,4,4,3,0,0,53,4,0,3,2,86,0,3,1,1,0,0,1,0,0,0,0,1
40,1,29,31488,2,3,3,0,0,96,1,5,1,2,72,0,1,1,1,1,0,0,0,0,1,0,0
23,1,11,58360,1,4,3,0,0,51,2,2,2,2,50,0,4,3,1,0,0,1,0,0,0,0,1
56,0,4,37848,3,2,2,1,0,1,3,0,3,2,16,1,4,1,0,1,0,0,0,0,0,1,0
18,0,8,63544,3,3,3,1,1,18,5,0,3,3,81,0,3,1,0,0,0,1,0,0,0,1,0
42,1,13,77776,2,4,3,1,0,55,3,1,1,2,38,0,3,1,0,0,0,0,0,1,0,1,0
25,0,8,53320,3,3,1,1,0,8,4,0,3,2,46,0,4,2,0,0,0,0,1,0,0,0,1
23,1,4,27864,1,2,3,0,0,72,4,0,3,1,51,0,3,1,1,1,0,0,0,0,0,0,1
33,1,18,40120,2,4,4,2,1,87,3,1,1,2,66,0,4,1,0,1,0,0,0,0,0,1,0
49,1,32,73520,2,2,3,1,0,64,4,1,1,3,53,0,2,2,0,0,0,0,0,1,0,1,0
40,0,10,44880,3,3,3,1,0,23,3,0,1,2,43,1,3,3,0,0,1,0,0,0,0,1,0
44,1,36,57152,1,3,2,3,1,23,3,4,1,3,60,1,3,3,0,0,1,0,0,0,0,1,0
19,0,4,32336,4,3,2,2,0,29,1,0,1,3,31,0,3,3,1,1,0,0,0,0,0,0,1
53,0,20,69728,3,3,1,1,0,33,4,0,1,2,46,0,2,1,1,0,1,0,0,0,0,0,1
26,1,2,59232,2,3,3,2,0,55,4,2,1,2,35,0,3,3,1,0,1,0,0,0,0,1,0
42,1,31,58560,2,3,3,0,0,15,2,0,1,2,42,0,3,2,1,0,0,0,0,1,0,1,0
40,0,25,65728,3,2,3,2,0,14,2,0,1,3,104,0,2,1,1,0,1,0,0,0,0,1,0
52,1,36,62864,2,1,3,0,1,51,2,0,3,2,114,0,2,1,0,0,0,0,0,1,1,0,0
52,0,27,52408,2,3,3,2,1,12,3,0,3,3,45,0,1,3,0,0,0,0,1,0,0,1,0
48,0,37,83096,3,3,4,1,0,39,3,1,1,2,94,1,3,2,0,0,0,0,0,1,1,0,0
32,1,22,41440,2,2,4,0,0,3,3,1,2,2,42,0,3,1,1,1,0,0,0,0,1,0,0
49,1,33,77168,3,3,2,0,1,48,3,2,1,1,79,1,3,2,0,0,0,0,0,1,1,0,0
18,0,8,58400,2,3,3,0,1,50,1,1,1,1,38,0,3,1,1,0,0,1,0,0,0,0,1
51,0,30,76280,2,3,1,2,0,47,3,2,1,3,35,0,2,3,1,0,0,0,0,1,0,1,0
46,0,3,45664,1,3,4,1,1,62,2,5,2,1,25,0,3,3,0,0,0,0,1,0,0,1,0
54,0,15,79336,2,2,3,1,0,25,2,0,1,1,36,1,3,1,1,0,0,1,0,0,0,0,1
35,1,10,65616,4,4,3,0,0,55,3,0,3,2,20,0,3,2,0,0,0,1,0,0,1,0,0
45,1,24,82656,3,2,3,0,1,92,1,0,1,2,88,0,1,2,1,0,0,0,0,1,0,1,0
47,1,30,57072,3,3,3,0,1,10,3,2,3,3,52,0,3,3,0,0,1,0,0,0,0,1,0
29,0,15,30400,2,1,4,0,0,29,2,1,1,2,24,0,3,3,1,1,0,0,0,0,1,0,0
46,0,30,28448,2,1,2,0,1,52,4,0,1,2,74,0,3,1,1,1,0,0,0,0,0,1,0
51,1,37,74072,4,3,2,0,1,11,2,0,2,3,52,0,1,3,1,0,0,1,0,0,0,1,0
50,1,29,31224,1,3,3,1,0,43,1,0,1,1,67,0,3,3,1,1,0,0,0,0,0,0,1
29,0,3,63912,2,3,4,0,0,73,1,3,2,2,17,0,3,4,1,0,0,1,0,0,0,0,1
22,0,4,44472,3,1,3,2,0,58,2,1,2,1,47,0,3,2,1,1,0,0,0,0,1,0,0
52,1,41,48488,2,3,4,0,1,3,2,4,2,2,83,0,3,2,0,0,0,0,1,0,0,1,0
43,0,11,62168,2,2,3,0,1,59,3,0,2,2,33,0,3,1,1,0,0,0,0,1,0,1,0
36,1,26,68624,2,2,2,1,0,45,4,0,1,2,46,0,3,1,0,0,0,0,0,1,0,1,0
32,0,20,85280,1,4,3,2,0,81,5,2,1,3,89,0,2,2,1,0,1,0,0,0,0,1,0
32,0,13,52112,2,3,3,2,0,47,4,4,1,1,81,0,3,1,1,0,0,0,1,0,0,0,1
47,1,24,52616,1,3,3,3,0,23,3,4,1,3,70,0,2,1,0,0,1,0,0,0,0,1,0
44,0,6,62488,3,2,4,0,1,21,3,4,3,1,9,0,3,3,0,0,0,1,0,0,0,1,0
21,0,4,56928,1,4,3,0,0,74,3,2,1,2,71,0,2,3,1,0,0,1,0,0,0,1,0
30,1,22,35880,3,3,3,0,1,48,2,0,2,3,52,0,3,3,0,1,0,0,0,0,1,0,0
42,1,19,56384,3,3,3,1,0,49,3,0,2,3,92,0,3,3,0,0,0,1,0,0,0,1,0
48,0,24,65776,2,2,3,3,1,59,3,3,2,1,86,0,1,2,1,0,0,1,0,0,0,1,0
42,1,33,91584,3,3,3,2,0,94,1,1,2,3,94,0,1,4,1,0,1,0,0,0,0,0,1
29,0,4,63368,2,3,3,3,1,68,3,1,2,1,20,0,4,1,0,0,1,0,0,0,0,1,0
59,1,31,41240,4,3,2,1,1,86,3,1,1,2,51,1,1,4,1,1,0,0,0,0,0,0,1
37,1,29,27024,3,3,3,1,0,96,2,0,1,2,70,1,3,2,1,1,0,0,0,0,0,0,1
45,0,27,43984,2,3,3,2,0,62,4,0,1,3,42,1,3,3,0,1,0,0,0,0,0,1,0
58,0,37,98104,2,4,3,2,0,13,3,1,3,2,102,0,2,3,1,0,0,0,0,1,0,1,0
58,0,16,32848,3,3,2,0,0,36,2,1,2,2,75,0,3,2,0,1,0,0,0,0,0,1,0
34,0,6,71576,2,3,2,1,1,48,4,2,3,3,55,1,3,1,0,0,0,1,0,0,0,0,1
26,1,18,68304,2,2,3,0,1,49,3,0,1,2,24,0,3,1,1,0,0,1,0,0,0,0,1
40,1,19,68632,2,4,2,0,1,12,3,1,3,3,44,0,3,1,0,0,0,0,0,1,0,1,0
25,1,14,71304,2,2,3,2,1,65,4,1,2,3,92,0,1,3,1,0,0,1,0,0,0,1,0
47,1,13,72088,2,4,3,0,0,31,2,4,1,3,41,0,1,1,1,0,1,0,0,0,1,0,0
22,0,14,59224,2,3,1,2,0,63,2,0,2,3,60,1,3,3,1,0,0,1,0,0,0,1,0
40,1,23,43624,3,4,3,0,1,4,4,0,2,2,98,0,1,1,0,0,0,0,1,0,0,1,0
51,0,10,68576,2,3,3,2,1,34,2,0,3,2,31,1,2,2,0,0,0,1,0,0,0,1,0
50,1,40,46464,2,3,1,1,0,71,3,0,1,3,81,0,3,1,1,0,0,0,1,0,0,0,1
18,1,4,36392,3,3,4,1,1,62,2,2,3,1,39,1,3,2,0,1,0,0,0,0,0,0,1
42,1,9,36080,3,4,3,1,0,34,1,1,1,1,84,0,2,3,1,1,0,0,0,0,0,0,1
25,0,8,67344,4,3,3,0,1,8,4,3,2,1,25,0,2,1,1,0,0,1,0,0,0,1,0
51,1,11,31832,2,2,3,0,1,72,3,1,1,2,72,0,3,1,1,1,0,0,0,0,1,0,0
49,1,22,37152,3,4,1,0,1,52,4,4,3,2,31,0,3,3,0,1,0,0,0,0,0,0,1
38,1,13,54960,4,4,2,0,0,51,4,4,1,2,61,0,1,1,1,0,0,0,0,1,0,1,0
43,1,12,72600,3,3,3,0,1,51,5,2,2,2,19,1,4,3,0,0,0,0,0,1,0,1,0
32,1,19,48952,3,3,3,0,0,54,1,1,2,2,78,0,3,2,0,0,0,0,1,0,0,1,0
38,1,25,68592,1,3,3,0,0,88,1,2,1,2,92,0,3,1,1,0,0,0,0,1,1,0,0
45,1,36,31312,3,3,3,4,1,41,2,1,1,3,41,0,1,1,0,1,0,0,0,0,1,0,0
22,1,5,66576,3,4,3,0,1,49,4,1,2,3,77,0,3,3,0,0,0,1,0,0,0,1,0
38,0,1,67568,3,3,3,1,1,10,4,1,3,2,44,0,1,3,1,0,0,0,0,1,0,1,0
32,0,23,79216,4,3,3,0,0,67,1,2,1,1,62,1,3,2,0,0,0,0,0,1,1,0,0
